Public Transport,Carsharing,Taxi,Individual Mobility
7.855021074977138,5.249054603975953,12.839806099021228,10.102954310399731
9.068919867593996,10.918864622140653,12.845807032528192,10.550330210896032
11.127270920714373,13.108659096139455,9.38153823536994,9.299920133932552
10.196879877313904,10.622562053629041,12.828579945679591,10.563940611955674
10.773200162108614,7.165184653305513,8.582815867105932,9.308083724952171
9.047135285176129,11.298636451247372,11.64258788480842,9.699590274450753
12.745210688841869,11.805319383058837,13.004883398066195,10.490980771429655
7.681714711630097,10.387328354895521,10.453764262340483,10.141273358576326
9.68589890108001,11.007933266495181,11.096388842547467,11.0133494603711
10.08150071883756,7.2378717325076805,10.32021615731608,9.78289507559313
9.904051478034999,11.708387600057232,11.451629664116975,11.848384420766763
8.879118052021608,11.443431982783466,10.023372832711644,11.02965934215955
10.810073976780902,11.88886019123293,6.7040138282862385,10.905810317060139
10.590403998479363,2.819907148872427,8.562173698318357,9.774659350888983
10.316765072557393,8.023090393355487,12.216939511670333,10.419023705138143
10.15545481457995,2.0125169397619684,10.443526045000173,10.497648253381042
10.148362101206589,11.608436484251817,8.387550666244643,9.995697512259694
12.005665040712627,8.554795324823067,10.85890231741639,9.996851340515235
10.586375630671581,9.378198946527943,11.12832762918606,9.627670545820195
13.275036345576105,13.10251824591873,6.863311347690631,11.759914698755662
9.535906772875688,9.647868771414267,10.152779587115376,11.083823995516362
12.27803614302712,7.921486110465077,12.289839086889764,9.871978381471797
10.403090982532646,9.779417395908006,9.175043137150247,8.514297704675927
9.446009430395184,7.794430103692008,12.409579525618405,11.366305820103037
11.573511557869226,9.32042049754729,10.386668353531979,9.063633084912322
11.02621126761823,9.693849364483492,10.71563883415234,9.492565626997324
10.78460636785839,12.479493944752054,6.152693853632286,10.04088456284413
11.527982065079343,14.00773860648341,7.4960069042738455,11.774362257905645
6.689936975031902,13.383552709907496,8.006425699340546,7.979218527204827
8.16806305542874,10.622609188917462,8.51721436925084,9.501847637863282
12.761767005008714,9.106263413301802,12.022650362469964,9.59351635755103
8.017491589105585,10.60699077446814,10.398324057670845,9.229337999259664
10.930593656307202,9.442131509273398,8.748751898517266,10.138547932321451
9.541632395080203,7.490910792620129,11.649502182539225,9.687948754783804
9.054693017223913,8.477093544710193,4.995574347950856,10.890233168667665
12.635590390333554,14.239804226605305,12.235745593008883,7.867281013474409
9.275383980916388,9.62756517732042,7.532293749927831,10.66316796986737
5.1917509401082285,9.967583977706168,10.574463996896986,8.882314604204257
9.939806219760978,7.163087618044646,11.185481600658399,9.313592507167249
9.854504112445051,4.636940040249705,8.13432938746853,10.87316546878156
9.797736397999511,9.19148306771716,11.159154309186768,9.769062307121242
8.779775123947886,14.745751375108707,11.819383524350615,10.300563606078702
6.777179381000824,8.52768671324136,11.924302546093045,11.678720010993693
10.877719720047478,8.655408917666469,9.295418518085503,8.95458866331315
7.771522489701379,8.871622070910131,7.422860318452766,10.483690509869408
9.97482121507844,7.977200850629048,8.43914000637717,10.165365133746656
8.41058045221785,11.410884413386622,4.564946352442265,9.976883244862758
10.378927635352252,9.709582072545341,8.62466703696279,8.863297080089353
10.95389825207863,12.524885955058133,12.076933462350974,9.181037859619037
11.604984972881745,6.4584135635235205,12.818924703106608,11.571954617478243
10.999904817143777,7.4747964160838976,12.219204832689554,8.578871852140567
11.719278004701035,5.181925549623762,9.176551054775892,11.530995193403
9.759334278602843,12.007180537178195,8.869346981757916,10.300918505576902
9.045734476193886,11.428234324875307,12.404887957089096,10.03940599004329
8.491956615712894,11.746975744877197,9.876910590278866,10.281067874746089
8.389624546160768,7.388157873166694,10.792145052214657,10.035021402283144
11.45484248202374,7.026034286496764,12.570820938690195,9.43414244717013
10.542084304106954,7.420589456926504,8.40501484189469,10.277781195541023
8.472843838546966,10.185264044269582,13.192050542929469,9.986808510700387
11.424072598262939,7.735921247032248,7.306060458595834,10.00446175485315
12.202826238731822,8.801801773029188,12.759593623034911,8.921575015141888
10.031422851034176,6.908942221396225,9.335258559180364,10.538356562009241
7.625482251627042,9.632510555533033,13.819617452983305,10.911862672937433
12.218277043325333,7.585918971054811,9.819073842469173,11.211297992604852
9.12427379793022,11.277254933673058,10.803710360840991,12.573337931135853
10.637056493871775,12.556910201543175,9.785504745774183,10.317639808416171
9.056588718235119,11.138555807800312,11.813559504154776,9.659557712658572
11.07874680207544,8.881947977349903,9.478730742993305,9.785379193767993
8.49647333849059,14.792868292779323,7.686953485613664,10.37524037604731
9.504118239337064,8.591872913324433,9.143708341381071,10.477782579895045
9.640415236655175,10.907892409591817,8.55847570741788,9.612372380115794
9.924703612072522,8.600118765908885,10.604908673999605,11.024164522996609
9.068065574739897,11.767389966487452,8.882566063826033,10.268006327725221
11.737985148181696,10.338924361849513,10.031570943774065,11.213802875941228
11.974084594737038,10.587320806982543,7.461815443036922,8.104078982424681
8.12895265129076,10.08849646819695,7.578692080402826,9.739464790843384
10.026265333345664,12.845222472032976,10.207594915763064,10.352437677730071
10.629366274441375,11.803387319974204,9.25878697654832,10.869662761454487
8.634156413956477,12.54921234857844,11.10138228360455,12.3426751270912
9.666983194978629,9.108451782377834,8.036050880938506,10.507386222807186
9.019826709360803,8.582546434705918,9.057161929117992,9.498635873397355
8.458928452903734,7.150327124537775,10.843959147422913,10.991089234202509
11.01102085433144,8.869884103388484,5.870575212234495,8.658926454819921
10.97659104454396,11.60477677694715,10.079537693487165,8.876479849414252
11.08241524873986,5.93541526659115,15.973654235514447,9.115279285908823
11.687803196385818,8.315200040125076,13.663334973465606,8.285959441625634
9.15895218494518,10.236372821068285,9.223160786032064,12.036177200805657
9.865079904690653,13.697065895930097,10.155875614993969,7.92922228648011
9.20494053458561,7.6768055154346015,11.20959117012284,8.352693088153355
11.592953656732641,12.026314025741398,13.177583438803369,9.136588540585596
8.816473663766008,9.161065272580128,8.13461669161789,9.973834415381583
9.953874887441888,9.253634434885269,8.367024761755271,9.032179220845752
12.64268633807805,13.498613241267561,12.647712895898945,11.8709996806774
11.10015327552478,12.07136786233535,7.440563154024176,8.845504383914765
10.609964548256242,9.710933513216695,12.473675435370286,8.015534571653951
8.209897437213556,12.625226146784454,7.3918814449354775,10.211569507302658
8.894316832209485,10.501467794292049,12.11807852828489,10.981665851863394
11.154233612882912,10.240804021392695,9.48653078880719,12.75498578556625
14.318965794118055,11.809268464408664,10.981278824360313,11.279378514004096
9.542652319757488,12.430679590050357,8.17329247519377,8.51740963966916
7.799448020796707,8.838460593002715,11.538740154347522,10.517158808856829
8.884876811232395,9.273117137633026,8.812730412160937,10.313650277541742
10.408462011527618,11.592360755664952,14.73132301679717,9.936631840277624
7.992356130494778,11.44039742821283,8.255117209405844,8.774677094432324
10.507931866311983,10.548249451300816,9.480574399878371,10.22445812090301
10.410894361006623,8.364077631403179,12.82435090338976,10.234797964477266
9.932798440816264,10.313259005153887,10.470453551870682,9.335706937499381
9.223227563390653,10.545602725744779,9.402489597433174,12.694046466553303
10.718675590167399,10.25139152789992,10.459388459695697,8.390454756510387
10.037130225178103,9.887419719260267,13.208558691060135,10.712777369243033
11.218144384448763,7.043810371894715,14.792421469730044,8.660470928979503
9.329274466247696,10.465874617023902,9.152303320555909,9.79098088067129
9.55385869392507,8.648965159014528,9.702368155338215,7.91986379845371
11.643058230673832,6.99360285739113,8.772436052511681,9.190080473824
8.246500086521216,3.434635326372492,5.473854813673796,10.98287069632197
12.75318977280399,9.349250366058971,9.632595060730994,12.748039194112852
11.904694217478294,10.791511085236587,10.778454999229378,9.924990620118194
10.493673821499039,9.311468590227264,10.125177661992007,10.516841455796627
10.455808302966405,6.174930515118798,10.06967888638289,11.487112089328834
13.618837349029715,7.925194387031981,6.2139861997830454,11.308727936538935
8.489548223943462,8.498259211176194,9.592488433362103,8.31205028673008
11.896927235435113,11.80212389044624,12.206224544776706,11.600844975528014
9.036902929171797,15.587938466978137,10.95708146927834,10.798854606542298
10.777057760545512,11.749356499929593,12.575420062700598,10.53676659723795
8.93229709890724,12.069143151723543,13.107384888206788,10.532381702286262
10.827871183050558,10.393153250566419,8.848723300177518,9.439933350358901
11.724481899748366,9.53229113280422,9.701186430191097,10.613866486234889
7.767498811940413,7.321958804235416,13.126470211833738,10.735795200983347
10.545099098891027,9.352826745925903,11.755908789973653,9.47511048724519
11.637014229215039,11.718985054312087,11.698064120403773,10.145728162136553
8.329095838737699,9.21941847576752,10.583271129630598,9.185758156556581
10.80813821745831,11.418218369262744,10.428100905151048,8.784096962896694
10.336607585270942,11.209363252116479,9.873366489236071,9.841806321126121
10.848724373003025,12.322623097651789,9.706843519837904,11.850457994516727
10.317867229943118,11.76893901843674,10.010074063959397,8.991367506763558
8.704498947226819,11.605483166520088,7.938992235339344,7.822721618733688
10.681679774121664,7.591900450509804,12.38167286726061,8.506383785961123
8.666197632909054,10.013743115538414,8.909883376036758,10.880783593102919
11.656573665412646,11.430877143815021,11.007877673433047,10.30340123121964
12.525184160956192,8.53994989368545,15.492842269007753,9.65580936322711
11.102764616700586,8.241780249682435,7.986929461078138,9.822147068412825
10.45300504566849,9.511391656869533,11.819866018858459,10.155995761154973
10.531845426850838,5.036947111336525,9.947360695861418,10.301224909755204
9.75716603044363,10.586996173345986,12.39802328212803,10.220954497023795
10.329996084444618,12.465644060890627,11.337453857017536,10.53101618759044
7.480018732214766,9.318748885063066,13.012845303058368,10.723453654089578
12.947254220715344,10.939722714695815,11.970337878504507,9.859692083175963
11.007690221095006,11.909216080542599,9.614407504102017,10.120894402219706
11.045076461775064,11.585047208854128,9.52801994093098,12.54027132533005
8.583651196531457,9.686668043972817,11.916924153431573,9.931082182636914
10.534347272377923,9.139238345902742,12.097656652605542,10.369467624297823
11.077043455596323,12.759266481569057,10.253650406687719,9.89819764515221
11.18945792346238,9.607197171416312,11.18282561597826,8.519836197497247
12.782326513505105,9.15533866226964,7.86626705997826,10.04343365273846
10.353763528103944,13.45118309997236,6.846350510406085,10.038025918937747
11.254545271856323,10.688490679310855,5.170966503072656,10.22007238339452
6.827359677941516,9.419567311812786,12.967311830444064,9.464310764870698
8.335898927196324,11.85022620698884,10.207340013386348,8.742235794816152
10.47959696860463,10.590993413749132,10.783398998290101,12.405175584097975
9.124251936115998,13.56149009619868,8.502060291223238,10.851559706605416
8.272219127225886,11.978400593167043,11.17380088049278,9.17779677157048
8.776491524192808,9.194755860328865,9.920007142452642,9.401126317568945
9.301382439607522,9.813947836922868,9.062168879151514,9.633724857898605
11.436043272478145,7.167717067829171,10.288013400912758,10.344216816869546
12.002686284992311,9.593072506694181,9.103166281631239,9.788465267404627
10.729318678791104,8.695081001675609,8.018372193923502,9.595234458053541
9.692614590260506,12.90163570088,11.231615899246519,9.32798341711725
10.68580104969073,8.571628940665974,7.95577878492614,10.018497983362629
11.27260989152114,7.032298075494549,12.589611774566613,8.589253287542082
11.24763626997378,7.1891300986392555,10.630955029961132,10.044207818537371
8.290371187175788,8.22365272318085,6.85221640308151,9.648926007745722
10.0557381706426,12.733341263221137,7.965343656030706,10.080866141112757
8.518911895672886,15.253749144516107,10.838628827738209,7.13997218459207
9.608445653691474,6.0478049625255155,8.563568520612554,10.37999155688435
7.948476824158629,9.727998508337654,9.75173351318548,9.384892069213148
10.711392631543003,17.259197175488904,9.463441625841767,10.580793367672447
9.57864122596754,6.319938272879345,10.921532400712652,9.326952705612701
13.035226589817789,6.3363812164522,10.590954763946991,10.184600197250123
11.732923915852393,7.241220620156973,11.123317066436941,10.273994209686862
10.211404089132792,10.58533528259575,12.85234786517702,9.513415842662331
8.872518227642754,15.371523858275921,13.023219306269722,11.23838010500688
8.151385960259013,9.606602504212148,12.690625067022005,8.293448052750028
12.85099881608727,9.285829467843016,12.53386345201912,9.354020710305097
8.252555490044974,4.425603777770233,11.078131123241324,9.768188951974132
7.846305926983106,7.333512655141791,12.718579656491563,9.104947110926586
9.794942896993184,5.425324558133782,9.186328932985823,10.292265666214476
9.02099776900183,6.46082443226533,7.175446625865893,8.327576031565451
10.561403709069447,12.652692416164108,9.75708535440488,10.438803855840323
9.462298345252508,6.252062160830494,6.784050992872259,11.806770004489753
9.060697630572983,16.845706663242343,11.968118418413647,9.868367532987127
9.682066705496363,12.43380103971885,9.133098944335815,10.368862715986568
7.563845798800811,11.210194881696959,9.027772721870576,9.776133468049688
12.708595980574033,13.346965217383236,9.042580746984816,10.559733377821846
7.574736192578785,10.372507813502057,11.133870425707162,9.290278468540018
8.383086135796514,9.00284531517215,8.639971732438237,10.840565552842238
10.906803374915876,7.560170884665243,5.287229102290301,10.018303050052232
14.261603927719076,12.371441405856089,10.297599705672033,10.8289468418176
10.703025860882704,7.332140004731627,11.36133939494255,8.503776628265582
11.656172779289223,12.146396251422992,10.442665358756393,11.484762411360146
9.550061020072967,10.0272491662675,11.729813786624344,8.783697754443454
10.748487450620011,13.213722972958658,5.638940985563346,10.91604354481744
13.693911406870187,10.766025494580502,12.107974699586256,9.272879315821395
9.384129152975984,8.709898168367724,9.40890024260404,10.502167491239684
12.49797151759494,10.963013671697125,13.84909778202545,9.594558868179378
7.780782881937304,10.798403822328323,13.448724040706969,9.887399813862686
11.961206016831827,13.313617181206478,12.018671860195699,9.439596629018595
10.579998207701841,10.676368870063735,13.878758642490071,10.192325184060696
8.437971607935932,9.100819355388873,13.531695855141276,9.73069860562047
8.834868171709253,10.420372348739734,12.523190641418648,8.681249924076837
10.21745542145717,8.937502221985811,8.001199452017156,10.407342384063876
10.059959857196228,8.241220515397435,11.051340568380404,11.578424201532407
10.939709289844181,7.354302211439455,8.18458037725972,8.634986458799943
14.72564692904616,12.100276749516192,12.042362447281345,11.384314464128973
10.046732557833652,11.223671833045906,8.269550960190031,9.611259149879473
11.731520910399894,8.59669967839766,8.278854968260354,10.921641336800397
11.833239105893387,8.153261112575784,9.029022907431983,12.253129157406562
8.313138526081744,11.701255892248458,11.816987783171472,10.195508274255692
9.138535577277846,10.53678199773005,7.2104036668799685,9.603108164360808
12.090879601106073,9.485916473623867,7.283795615031856,10.71645466077718
10.85770034087874,10.986351241464805,8.84737296045359,8.96979105218134
9.084703021492821,10.868612639659313,10.281483786387184,9.727616776171741
13.487166587374311,10.276074325755248,8.920803791370304,8.762252185172706
9.24866917530897,8.489669461789585,11.70634770306045,9.505347495981594
9.597551681565644,7.48440140470607,11.96927002463832,9.945234572922574
12.415285530623231,7.200131323722254,9.986247890338317,9.676242439822325
8.720663384997554,13.574657308604834,7.054818287205497,11.41144310327877
10.190164441651529,6.895949826223939,10.529525110600087,9.739636686175343
9.163029761323697,5.560361055499663,7.6286483486863546,10.662752989401223
11.033071960312638,14.010279904870476,9.862387389578522,11.685188194598757
10.073909305542456,8.634426090569129,10.293562179939245,8.89873890094095
12.23222405325907,14.853310684423526,14.017750664972603,8.767863969221334
8.8532233456246,11.582984803685784,9.513259114656918,8.509579248192464
6.49668464013088,6.979369191518478,10.500110013822763,10.674759719694523
12.14745050455401,10.887997515375977,12.55780029501088,10.786797620141646
10.797084322333678,13.326500673554342,11.69759261513766,8.779150946128338
9.104100821067087,9.207627393803863,11.792585114328775,11.193874962829545
9.071662605855881,5.5163653264714645,13.008316991882468,9.400975309749592
13.27931388353123,10.286191619992046,11.504518602553336,10.206247760123352
9.878636650741502,10.887091589719802,11.518388158499304,8.603104806529021
9.635069901495324,14.394567304503134,8.173129729978871,10.088862348964776
6.627860334537349,9.205859478661093,12.162014787447466,11.073044632492408
13.276595476779757,9.122254774846335,9.783907111026252,9.331008665516539
7.859313717768664,8.157262206902395,10.70452416932401,10.406365598525442
11.530144010220098,14.272683851563507,10.746854791495489,11.249801225879182
12.58470325110189,8.885165008951548,8.818517286974176,10.962928510837164
9.092926914051446,15.376833330111563,11.045588891982087,10.544634849936893
12.710140788311787,10.30460418205022,6.594290896546925,9.745276036089928
12.755125107789747,11.079216607126739,8.933074754609748,9.611209091072697
11.31029743356859,16.746066873447226,13.71546981696088,9.927662515285746
8.573146540345896,10.621769252690948,12.247692338380771,9.615963234170144
11.046072207226263,5.880530396421947,9.57062538856847,9.130376614657985
9.634807699677784,12.857873676309516,10.631142189992515,10.953915472075114
7.806099141906923,10.530490308703456,9.967589586102095,8.600612328477336
11.012887441638078,10.439637443867518,11.075073062005018,9.138731661437705
7.051637639544735,16.500572026331884,9.865768990315598,9.253698284228724
9.374073131446849,11.720806892151886,11.177417760024285,9.304490905942853
9.800869705621754,15.569611539658478,9.434712375679077,9.90011780002986
10.423672387529422,6.69425147149499,10.132530206382427,11.39376921978448
7.683403761137028,12.426146175819152,8.787193958049972,9.289056128616828
10.147049309250818,12.441661473672506,13.716814962659223,11.67251553817311
8.781620276577515,12.434405175202203,5.939556264378185,11.686787713162255
7.321356011516711,10.535570513359733,11.814361593049309,8.93729990668795
10.3842276085883,9.568095992255536,9.704738717315585,10.09285574299446
9.968300522939478,11.775214701367634,12.16850528234924,10.330833071629495
8.44648483861645,6.338746314956151,10.924586348511665,10.239567648272402
9.276926558879403,8.153077746209654,9.38896343887893,10.465932802017669
8.956264278481553,11.815613609029768,10.994818031388421,11.917201353841806
8.085746383036279,10.879154799591591,12.564986987378802,10.28439874796184
10.725534374161201,13.946438305216367,11.618799479138861,9.148231056809502
9.033034037026159,13.297340699678053,9.350375010256784,10.0450499954762
7.726772567772525,13.497140210777694,10.522366813788983,10.488544744318812
8.11678106620665,8.483296281832532,9.096074717003647,9.684617712591953
8.968836397138645,10.259422966879178,11.823593568438215,12.108940951772857
8.803564071529346,10.526514043716283,12.513646100436734,8.575897006099297
6.914213242124726,10.523680847288936,13.326178008069224,9.357687186119652
11.116631327169728,6.393671030515492,10.918902420298384,8.798739483067592
11.364566512647151,10.671296282227447,12.953242639124538,11.141173914711
11.854948339644471,11.174278521697632,9.406250829736157,9.774525769648045
8.377233377503753,10.432910326344485,12.703619987950812,10.059843880514585
10.671852135445413,10.414737411431199,9.763126656171691,11.441915419240281
9.13414350537045,7.716361788997409,10.139070166399412,10.44442398564156
10.567167027126898,9.227723400505162,10.001910220537974,9.742029162437891
10.536181110401673,13.113432497241273,13.894770100575368,10.594200512725035
10.63137276006557,11.732399863432109,11.853388597108562,10.320939609713092
8.73259418078901,12.05739328481364,9.63132735198837,9.809338989486815
6.849190909858987,8.180002525661845,10.334116486593217,9.657402818699271
9.940378870583489,11.755169319595824,10.129358810301953,10.375564846398344
11.43844107149885,8.548785458474338,9.072020322773826,10.687074623701449
12.304068270903155,11.179760064053006,11.835234316913446,11.139507695476514
9.188570665334579,4.631422146341159,13.143623887041135,9.087930473085537
10.738267056880856,8.327596928339428,8.087686705483176,10.452732864970384
11.345189347054779,9.6678439896326,11.345404161332706,11.291982747956368
10.721288839358397,14.632271627687338,9.490636035340579,11.136121183956977
9.316044448921376,12.31573870300464,9.461203178065178,11.757152773212901
10.682893423718163,11.283599592796927,10.486427202936259,10.67782156176763
9.085086784511716,11.257975118729517,8.1176108638392,10.805010149031938
10.621481397397886,11.864084090002752,10.123116684278411,10.219742177156462
7.155572901172069,13.198791606690104,11.842582819342132,8.806658434253142
10.605645459087787,9.75177837346865,7.9685733413525615,11.399422067417524
9.903749782487413,13.853139209877058,11.459084934245997,9.475366188832332
6.841086495383331,9.1288243201388,8.777762957796675,11.789120254041492
11.608260763606552,8.82866769707072,6.98266739537704,9.983680959137192
8.851603657324167,6.186651608283084,11.591800651596595,9.908466995862884
12.130182734612237,8.082809683040082,13.53008846344685,10.289629595524191
11.341726676551376,6.965720400447038,10.912039145806917,9.809007191402353
9.41134164736719,10.597874781824286,6.084971324132112,10.429027023027206
10.625664177264007,10.574717507527918,9.5470464327249,10.297327218210707
9.783574461023376,10.445550496116612,10.828292706837763,12.27516833388492
8.239702776873145,8.82920323582175,9.840516997980064,11.263012803087427
8.870620639657655,9.784899029128312,3.9915149793109608,12.10025095333441
11.222687628746487,10.159096165804582,11.004291204326746,10.482968502729037
10.665880823007774,6.8493083291955195,10.193011696687748,8.705222137836227
9.900916713178194,12.135930463031718,11.374856294971806,7.580434699984461
10.136155748883645,6.258754620175761,7.980879355971036,10.848904371028766
9.063271049932988,7.960247817781226,11.157703360298285,11.590687521151274
8.693152500822128,7.531830548034139,11.841286255988367,8.622282955809036
10.626861192020396,6.367870032398912,11.681298293606101,9.507887483576582
9.784902950669965,9.878157017317562,10.320815113503537,9.432182303166748
10.835538642058804,6.355261997351587,8.144621019603477,10.060280161039255
11.404406377112618,15.087647142343375,4.994078954355854,8.816409438668709
9.14036227048029,15.046499712484545,10.794097284996962,9.12503388046307
9.791430295774086,8.132836618071474,11.139557003135288,11.041064836517561
10.655598270952396,12.358176932268826,9.07817710179364,10.360995126773117
9.147512849895163,10.210338280304068,9.402121717757108,9.697048252952897
9.312591943924055,11.556425492661711,11.14428649009429,10.735208770231454
10.607884955730551,10.36774627021672,11.474345847732959,8.443001835314318
9.436815482112461,12.27921179710533,10.549916158510197,9.556410938166636
9.162288003729048,9.75154643601538,11.648401123990567,8.88933339218165
9.158391973885912,9.717376149393388,15.351291773331022,11.042109726386345
11.046483618792646,5.377265809503621,12.777289138773474,10.273305878881361
10.050277893615554,10.268387573403912,8.813200237446463,9.581615826920677
10.503333086052388,12.240577313656539,10.984835742880104,10.850926449632333
8.195510576110882,9.656946571617873,11.210112222253805,9.323990672055787
11.48077270075256,5.84082601786871,10.38137802579034,8.855278012045924
7.257942611721473,8.365393501938698,9.270620197137875,12.168566288072222
6.520231234818092,14.401310385465141,10.242727067235677,8.376826815054892
11.6003596229094,9.2110576681454,12.815960568633708,8.86948131784293
9.22547210248317,6.16463483218989,12.41739817518268,9.56259325457695
10.105134157647868,10.575871520536214,11.612669896312658,11.269418671588356
11.179712067848246,10.773437043137198,11.577686746905902,11.182888739443982
12.503440549410257,11.242223448947039,9.344925908812378,11.066250375444744
5.753865386700925,9.056452755531152,10.462636945190717,13.07213905199757
10.462239861012815,17.76006179720835,9.30361558012406,12.0374415740603
12.475769844543926,9.900423110060679,7.014286769543003,11.207207385829454
8.23122344166272,8.7943854638689,14.97511279944926,10.120825650189435
9.918517621975163,8.25230580087755,9.985171783820466,11.547635345108542
11.121470189002787,7.651408796016742,8.771977897667949,8.650793589061761
9.494931323948213,10.721481175816479,9.141173783399294,8.913627496170239
10.073690920381926,7.98481356673428,12.426323056075073,8.580307735220755
9.510816958120882,8.812691732845314,8.784758893372585,9.429528678692964
9.307431461175105,7.69784678081332,10.440268079803092,10.996745740401689
10.13703410564257,8.620486831559878,11.97439097176558,9.69634134141321
11.509521339485328,8.19702178478735,9.547498788635739,11.058527554107553
11.715430552770002,9.78992095640207,7.055235803068563,10.73540067818282
11.236474622225677,8.417662120558763,12.228932668242699,10.82996912229453
10.517684874650339,10.339218624050035,13.371630699837809,9.606518448941161
11.673598944854515,7.2398589842707715,9.193808042675732,10.572820953021264
10.362158062595986,11.54788435204775,8.411290223215621,10.575977266207298
10.840607844713267,9.318620038588328,9.966920279482498,9.51500020660867
9.514078396579118,9.090201830767064,10.313096023821602,10.509871306105422
12.097389776036275,14.471704342414476,11.553473206072695,11.548476780638726
8.966231441329143,13.07627359599395,12.544349393098194,10.71185191702795
11.146103497101874,13.354238509324482,11.871719638261794,10.76803187215167
10.012976828912889,7.908244724203896,9.423911467266056,8.970139044898842
11.825408692371418,4.618707438210446,8.975763556382354,11.152869830464354
9.963980908133845,11.739290809657131,11.991151808570413,8.306124970848597
11.421119390858268,11.48420686549381,12.492890070544252,10.105267745376489
